ensembl_gene_id	external_gene_name	chromosome_name	start_position	end_position
ENSG00000268591	PLXNB3	HG1497_PATCH	152932668	152947818
ENSG00000268444	SRPK3	HG1497_PATCH	152944884	152954204
ENSG00000267989	IDH3G	HG1497_PATCH	152954238	152962995
ENSG00000269520	SSR4	HG1497_PATCH	152961988	152966977
ENSG00000267915	PDZD4	HG1497_PATCH	152970638	152999037
ENSG00000269672	CYCSP45	HG1497_PATCH	153009723	153010037
ENSG00000269629	SNORD36	HG1497_PATCH	153024175	153024239
ENSG00000267951	L1CAM	HG1497_PATCH	153029986	153077694
ENSG00000269655	LCA10	HG1497_PATCH	153049144	153057461
ENSG00000269623	AVPR2	HG1497_PATCH	153071002	153075637
ENSG00000268876	ARHGAP4	HG1497_PATCH	153075838	153103469
ENSG00000268281	NAA10	HG1497_PATCH	153097712	153103693
ENSG00000269198	RENBP	HG1497_PATCH	153103733	153113249
ENSG00000268768	HCFC1	HG1497_PATCH	153116021	153140275
ENSG00000267974	HCFC1-AS1	HG1497_PATCH	153137793	153138555
ENSG00000268384	TMEM187	HG1497_PATCH	153140795	153151663
ENSG00000269697	MIR3202-2	HG1497_PATCH	153149565	153149645
ENSG00000268944	IRAK1	HG1497_PATCH	153178968	153188448
ENSG00000269207	MIR718	HG1497_PATCH	153188388	153188457
ENSG00000268563	MECP2	HG1497_PATCH	153190041	153266223
ENSG00000268832	OPN1LW	HG1497_PATCH	153312692	153327500
ENSG00000268221	OPN1MW	HG1497_PATCH	153351086	153364610
ENSG00000269133	OPN1MW2	HG1497_PATCH	153388224	153401754
ENSG00000268013	TKTL1	HG1497_PATCH	153464139	153498818
ENSG00000269865	XX-FW83128A1.2	HG1497_PATCH	153502428	153503505
ENSG00000269329	FLNA	HG1497_PATCH	153516992	153543106
ENSG00000268557	EMD	HG1497_PATCH	153547665	153549991
ENSG00000268963	RPL10	HG1497_PATCH	153558423	153577636
ENSG00000268237	SNORA70	HG1497_PATCH	153568749	153568883
ENSG00000267993	DNASE1L1	HG1497_PATCH	153569706	153580580
ENSG00000269723	AC244090.2	HG1497_PATCH	153596659	153596917
ENSG00000269668	ATP6AP1	HG1497_PATCH	153597100	153604984
ENSG00000268690	GDI1	HG1497_PATCH	153605388	153611935
ENSG00000269645	FAM50A	HG1497_PATCH	153612594	153619122
ENSG00000268862	PLXNA3	HG1497_PATCH	153626749	153642114
ENSG00000269715	UBL4A	HG1497_PATCH	153652185	153655138
ENSG00000268604	SLC10A3	HG1497_PATCH	153655774	153659145
ENSG00000269441	AC244090.1	HG1497_PATCH	153662598	153662667
ENSG00000264122	RN7SL697P	HG1497_PATCH	153664285	153664581
ENSG00000269338	WI2-89031B12.1	HG1497_PATCH	153686308	153687099
ENSG00000269087	G6PD	HG1497_PATCH	153699859	153716040
ENSG00000268089	AC244102.1	HG1497_PATCH	151806655	151821834
ENSG00000268196	MAGEA3	HG1497_PATCH	151867224	151870818
ENSG00000269081	MAGEA2	HG1497_PATCH	151883064	151887057
ENSG00000268606	MAGEA2	HG1497_PATCH	151918357	151922350
ENSG00000268916	CSAG2	HG1497_PATCH	151927690	151928694
ENSG00000268624	AC243428.1	HG1497_PATCH	152225502	152227744
ENSG00000269790	MAGEA1	HG1497_PATCH	152347756	152352350
ENSG00000262919	FAM58A	HG1497_PATCH	152756399	152767649
ENSG00000269433	OPN1MW	HG1497_PATCH	153426025	153439479
ENSG00000268904	TAZ	HG1497_PATCH	153580024	153590188
ENSG00000269007	LAGE3	HG1497_PATCH	153645369	153647725
ENSG00000268160	FAM3A	HG1497_PATCH	153673487	153684710
ENSG00000271165	RP11-42L13.3	HSCHR5_3_CTG1	29114554	29115847
ENSG00000266424	RP11-123I22.1	HSCHR18_1_CTG2_1	76265165	76266410
ENSG00000263183	ARMC4P1	HSCHR10_1_CTG2	27547691	27577753
ENSG00000262241	RP11-748L13.2	HSCHR10_1_CTG2	27667586	27677481
ENSG00000261982	RP11-748L13.6	HSCHR10_1_CTG2	27679665	27681146
ENSG00000262255	FAM210CP	HSCHR10_1_CTG2	27685946	27686519
ENSG00000263055	TRIAP1P1	HSCHR10_1_CTG2	27714367	27714591
ENSG00000262672	PTCHD3	HSCHR10_1_CTG2	27734416	27750597
ENSG00000262924	KIAA0355	HSCHR19_1_CTG3_1	34752615	34853664
ENSG00000272165	AC010614.1	HSCHR19_1_CTG3_1	34774456	34776522
ENSG00000269013	RP11-157B13.1	HSCHR19_3_CTG3	22313127	22313291
ENSG00000268641	RP11-157B13.3	HSCHR19_3_CTG3	22323334	22323919
ENSG00000267822	VN1R85P	HSCHR19_3_CTG3	22357568	22357993
ENSG00000269498	RP11-157B13.6	HSCHR19_3_CTG3	22385922	22386797
ENSG00000268571	RP11-157B13.7	HSCHR19_3_CTG3	22434263	22436356
ENSG00000268315	RP11-157B13.8	HSCHR19_3_CTG3	22450702	22452344
ENSG00000262918	ZNF729	HSCHR19_3_CTG3	22477417	22508185
ENSG00000271273	RP11-157B13.9	HSCHR19_3_CTG3	22489986	22490877
ENSG00000262617	AC020766.1	HSCHR16_1_CTG3_1	55822855	55840290
ENSG00000265742	CTD-2541J13.2	HSCHR18_2_CTG2	65243275	65250716
ENSG00000263496	RP11-638L3.1	HSCHR18_2_CTG2	65253232	65636305
ENSG00000267386	CTD-2378E21.1	HSCHR17_2_CTG4	68308972	68371110
ENSG00000262949	RP11-490M8.1	HSCHR2_1_CTG1	36587925	36588290
ENSG00000265120	RP11-285E9.6	HSCHR17_3_CTG4	75265441	75289601
ENSG00000262455	RP1-232L24.4	HSCHR6_1_CTG5	80143789	80144323
ENSG00000263837	RP11-285E9.5	HSCHR17_3_CTG4	75271884	75272480
ENSG00000269823	AL513523.1	HSCHR1_1_CTG31	153762078	153763786
ENSG00000263299	RP11-548B3.3	HSCHR9_1_CTG35	72051359	72051832
ENSG00000261926	RP11-470P21.2	HSCHR9_1_CTG35	72095578	72117625
ENSG00000263340	RPL41P2	HSCHR15_1_CTG4	28560798	28561102
ENSG00000262504	RP11-536P16.2	HSCHR15_1_CTG4	28591635	28591792
ENSG00000262821	RP11-536P16.4	HSCHR15_1_CTG4	28802678	28806543
ENSG00000261957	RP11-578F21.4	HSCHR15_1_CTG4	28810338	28818145
ENSG00000262824	RP11-483E23.7	HSCHR15_1_CTG4	28821752	28821918
ENSG00000262364	RP11-665A22.1	HSCHR15_1_CTG4	28831785	28836166
ENSG00000270303	RP11-1113N2.4	HSCHR5_1_CTG1	68645774	68646283
ENSG00000273339	AC138827.2	HSCHR5_1_CTG1	69437078	69439126
ENSG00000268899	CTD-2626G11.2	HSCHR19_1_CTG3	20929729	20938056
ENSG00000268386	VN1R79P	HSCHR19_1_CTG3	20941246	20941758
ENSG00000269111	CTD-2626G11.3	HSCHR19_1_CTG3	20967402	20967958
ENSG00000268958	CTD-2542C24.8	HSCHR19_1_CTG3	21161484	21172432
ENSG00000271285	CTD-2542C24.9	HSCHR19_1_CTG3	21215137	21215263
ENSG00000272759	VSTM1	HSCHR19LRC_COX1_CTG1	54544079	54567207
ENSG00000273215	TARM1	HSCHR19LRC_COX1_CTG1	54573149	54584634
ENSG00000262093	AL512324.1	HSCHR10_1_CTG5	45682910	45693771
ENSG00000272919	OSCAR	HSCHR19LRC_COX1_CTG1	54597933	54606000
ENSG00000267738	RP11-1030E3.1	HSCHR18_1_CTG1_1	47828560	47839965
ENSG00000262673	MAPK4	HSCHR18_1_CTG1_1	48093680	48265426
ENSG00000268763	AC018630.2	HSCHR12_2_CTG2	11187087	11187275
ENSG00000273453	NDUFA3	HSCHR19LRC_COX1_CTG1	54606036	54612564
ENSG00000272560	TFPT	HSCHR19LRC_COX1_CTG1	54610320	54619055
ENSG00000273469	PRPF31	HSCHR19LRC_COX1_CTG1	54618837	54635140
ENSG00000261843	SEPT9	HSCHR17_3_CTG4	75288273	75508300
ENSG00000272806	AC012314.8	HSCHR19LRC_COX1_CTG1	54622891	54628722
ENSG00000273041	ATF4P2	HG1497_PATCH	153749394	153750466
ENSG00000268651	CTAG1A	HG1497_PATCH	153753611	153755284
ENSG00000268609	AF277315.19	HG1497_PATCH	153774326	153774418
ENSG00000273022	ATF4P1	HG1497_PATCH	153790896	153791968
ENSG00000269592	CTAG2	HG1497_PATCH	153820440	153822047
ENSG00000269455	AF277315.13	HG1497_PATCH	153823014	153823793
ENSG00000269769	OR3B1P	HG1497_PATCH	153827258	153828150
ENSG00000268699	GAB3	HG1497_PATCH	153843720	153920051
ENSG00000268226	DKC1	HG1497_PATCH	153931224	153946157
ENSG00000268261	SNORA36A	HG1497_PATCH	153936996	153937127
ENSG00000268874	SNORA56	HG1497_PATCH	153943466	153943594
ENSG00000269326	MPP1	HG1497_PATCH	153947152	153989475
ENSG00000268017	HMGN1P37	HG1497_PATCH	153985567	153985869
ENSG00000268084	SMIM9	HG1497_PATCH	153991816	154003130
ENSG00000269261	F8	HG1497_PATCH	154004256	154195408
ENSG00000273208	H2AFB1	HG1497_PATCH	154053510	154054026
ENSG00000272623	F8A1	HG1497_PATCH	154054828	154056528
ENSG00000272830	MIR1184-1	HG1497_PATCH	154055828	154055926
ENSG00000269059	CTD-2183H9.7	HG1497_PATCH	154066029	154066560
ENSG00000267860	EEF1A1P31	HG1497_PATCH	154077353	154087571
ENSG00000268300	CTD-2183H9.3	HG1497_PATCH	154088046	154088650
ENSG00000268109	FUNDC2	HG1497_PATCH	154194448	154228771
ENSG00000268700	MTCP1	HG1497_PATCH	154230090	154316405
ENSG00000269618	CMC4	HG1497_PATCH	154230090	154239830
ENSG00000269884	BRCC3	HG1497_PATCH	154239888	154291542
ENSG00000269126	RP11-143H17.1	HG1497_PATCH	154305579	154324971
ENSG00000268440	VBP1	HG1497_PATCH	154365475	154408285
ENSG00000268648	RP13-228J13.9	HG1497_PATCH	154381389	154382106
ENSG00000268359	RAB39B	HG1497_PATCH	154426709	154433057
ENSG00000268943	CLIC2	HG1497_PATCH	154444679	154503125
ENSG00000268246	RP13-228J13.6	HG1497_PATCH	154458828	154459821
ENSG00000268924	RP13-228J13.8	HG1497_PATCH	154460637	154461900
ENSG00000269860	RP13-228J13.10	HG1497_PATCH	154478715	154478958
ENSG00000273440	H2AFB2	HG1497_PATCH	154549247	154549763
ENSG00000272591	F8A2	HG1497_PATCH	154550568	154552268
ENSG00000272671	MIR1184-2	HG1497_PATCH	154551568	154551666
ENSG00000273207	F8A3	HG1497_PATCH	154625383	154627083
ENSG00000273438	MIR1184-2	HG1497_PATCH	154625985	154626083
ENSG00000272571	H2AFB3	HG1497_PATCH	154627887	154628403
ENSG00000269492	TMLHE-AS1	HG1497_PATCH	154634438	154780084
ENSG00000269166	RP11-218L14.4	HG1497_PATCH	154636754	154655514
ENSG00000267946	TMLHE	HG1497_PATCH	154658583	154838412
ENSG00000269335	IKBKG	HG1497_PATCH	153715815	153733513
ENSG00000272976	FAM223B	HG1497_PATCH	153739716	153740423
ENSG00000269187	CTAG1A	HG1497_PATCH	153786077	153787739
ENSG00000272681	FAM223B	HG1497_PATCH	153800943	153801650
ENSG00000273242	VSTM1	HSCHR19LRC_COX2_CTG1	54544079	54567207
ENSG00000273418	TARM1	HSCHR19LRC_COX2_CTG1	54573149	54584634
ENSG00000272833	OSCAR	HSCHR19LRC_COX2_CTG1	54597933	54606000
ENSG00000272553	NDUFA3	HSCHR19LRC_COX2_CTG1	54606036	54612564
ENSG00000273031	TFPT	HSCHR19LRC_COX2_CTG1	54610320	54619055
ENSG00000262174	LENG1	HSCHR19LRC_COX1_CTG1	54658898	54663619
ENSG00000261917	MBOAT7	HSCHR19LRC_COX1_CTG1	54677072	54693566
ENSG00000262716	TSEN34	HSCHR19LRC_COX1_CTG1	54693622	54697413
ENSG00000273462	PRPF31	HSCHR19LRC_COX2_CTG1	54618837	54635140
ENSG00000262798	AC012314.20	HSCHR19LRC_COX1_CTG1	54703140	54703657
ENSG00000272698	AC012314.8	HSCHR19LRC_COX2_CTG1	54622891	54628722
ENSG00000263076	RPS9	HSCHR19LRC_COX1_CTG1	54704428	54752625
ENSG00000262426	AC012314.19	HSCHR19LRC_COX1_CTG1	54712778	54713104
ENSG00000272883	CNOT3	HSCHR19LRC_COX2_CTG1	54641444	54659419
ENSG00000273182	LENG1	HSCHR19LRC_COX2_CTG1	54658899	54663620
ENSG00000262044	LILRB3	HSCHR19LRC_COX1_CTG1	54719965	54746384
ENSG00000272757	TMC4	HSCHR19LRC_COX2_CTG1	54663846	54676944
ENSG00000262642	LILRA6	HSCHR19LRC_COX1_CTG1	54720555	54746431
ENSG00000267888	CTB-83J4.1	HSCHR19LRC_COX1_CTG1	54728210	54728568
ENSG00000262646	AC010492.2	HSCHR19LRC_COX1_CTG1	54732724	54733901
ENSG00000273316	MBOAT7	HSCHR19LRC_COX2_CTG1	54677107	54693733
ENSG00000261979	AC010492.4	HSCHR19LRC_COX1_CTG1	54749723	54750944
ENSG00000262913	AC098789.1	HSCHR19LRC_COX1_CTG1	54771630	54772670
ENSG00000261890	AC010492.5	HSCHR19LRC_COX1_CTG1	54771631	54772673
ENSG00000262941	AC010518.3	HSCHR19LRC_COX1_CTG1	54797675	54797992
ENSG00000261935	LILRA3	HSCHR19LRC_COX1_CTG1	54799626	54809724
ENSG00000273053	TSEN34	HSCHR19LRC_COX2_CTG1	54693789	54697585
ENSG00000273364	CTD-3093M3.1	HSCHR19LRC_COX2_CTG1	54697731	54698394
ENSG00000272775	AC012314.20	HSCHR19LRC_COX2_CTG1	54703321	54703838
ENSG00000262192	AC008984.5	HSCHR19LRC_COX1_CTG1	54808486	54809195
ENSG00000263153	AC008984.7	HSCHR19LRC_COX1_CTG1	54812075	54816341
ENSG00000273231	AC012314.19	HSCHR19LRC_COX2_CTG1	54712960	54713286
ENSG00000262266	AC010518.3	HSCHR19LRC_COX2_CTG1	54797554	54797871
ENSG00000262800	LILRA5	HSCHR19LRC_COX1_CTG1	54817385	54823441
ENSG00000262631	VN1R104P	HSCHR19LRC_COX1_CTG1	54830508	54831516
ENSG00000261937	LILRA3	HSCHR19LRC_COX2_CTG1	54799506	54809605
ENSG00000262100	AC008984.5	HSCHR19LRC_COX2_CTG1	54808367	54809076
ENSG00000263112	AC008984.7	HSCHR19LRC_COX2_CTG1	54811988	54816264
ENSG00000262300	VN1R104P	HSCHR19LRC_COX2_CTG1	54830436	54831444
ENSG00000261988	AC008984.6	HSCHR19LRC_COX2_CTG1	54838504	54841666
ENSG00000262284	LILRA4	HSCHR19LRC_COX2_CTG1	54843416	54849383
ENSG00000269750	CTD-2587H19.1	HSCHR19LRC_COX2_CTG1	54861674	54863577
ENSG00000263109	TTYH1	HSCHR19LRC_COX1_CTG1	54850624	54872311
ENSG00000262530	AC008746.3	HSCHR19LRC_COX1_CTG1	54866064	54870109
ENSG00000268398	CTD-2587H19.2	HSCHR19LRC_COX1_CTG1	54869594	54870076
ENSG00000262741	LENG8-AS1	HSCHR19LRC_COX1_CTG1	54880210	54884444
ENSG00000263157	AC008746.5	HSCHR19LRC_COX1_CTG1	54882228	54882445
ENSG00000263030	CDC42EP5	HSCHR19LRC_COX1_CTG1	54900426	54908565
ENSG00000262317	LAIR2	HSCHR19LRC_COX1_CTG1	54932960	54945775
ENSG00000262460	AC008746.9	HSCHR19LRC_COX1_CTG1	54956784	54957092
ENSG00000262422	AC009892.2	HSCHR19LRC_COX1_CTG1	54987051	54987337
ENSG00000262004	LILRA2	HSCHR19LRC_COX1_CTG1	55008197	55022837
ENSG00000262936	LAIR1	HSCHR19LRC_COX2_CTG1	54864045	54880850
ENSG00000262423	AC008746.10	HSCHR19LRC_COX2_CTG1	54889779	54890250
ENSG00000261849	KIR3DP1	HSCHR19LRC_COX2_CTG1	54933099	54937062
ENSG00000262897	KIR3DL2	HSCHR19LRC_COX2_CTG1	55024581	55041367
ENSG00000262806	FCAR	HSCHR19LRC_COX2_CTG1	55048402	55064587
ENSG00000262727	LILRB1	HSCHR19LRC_COX1_CTG1	55009156	55072801
ENSG00000269778	CTB-61M7.2	HSCHR19LRC_COX2_CTG1	55064788	55065535
ENSG00000267994	CTB-83J4.2	HSCHR19LRC_COX1_CTG1	55024718	55025564
ENSG00000262182	NCR1	HSCHR19LRC_COX2_CTG1	55080219	55090214
ENSG00000262900	LILRA1	HSCHR19LRC_COX1_CTG1	55028859	55037367
ENSG00000262575	AC009892.5	HSCHR19LRC_COX1_CTG1	55043147	55043653
ENSG00000263216	AC009892.10	HSCHR19LRC_COX1_CTG1	55070995	55074165
ENSG00000263108	LILRB4	HSCHR19LRC_COX1_CTG1	55079162	55105649
ENSG00000263026	NLRP7	HSCHR19LRC_COX2_CTG1	55097598	55140400
ENSG00000262238	VN1R105P	HSCHR19LRC_COX1_CTG1	55083215	55084124
ENSG00000262750	AC009892.9	HSCHR19LRC_COX1_CTG1	55087357	55087502
ENSG00000262555	AC011515.2	HSCHR19LRC_COX1_CTG1	55106521	55107881
ENSG00000263251	LILRP1	HSCHR19LRC_COX1_CTG1	55131487	55135787
ENSG00000262830	AC098784.1	HSCHR19LRC_COX1_CTG1	55138833	55139116
ENSG00000262548	LILRP2	HSCHR19LRC_COX1_CTG1	55142797	55148024
ENSG00000267516	CTC-550B14.8	HSCHR19LRC_COX2_CTG1	55125722	55126681
ENSG00000262335	KIR3DL3	HSCHR19LRC_COX1_CTG1	55159054	55171068
ENSG00000261912	KIR2DL3	HSCHR19LRC_COX1_CTG1	55173047	55218870
ENSG00000263145	KIR2DP1	HSCHR19LRC_COX1_CTG1	55189570	55201916
ENSG00000263208	KIR2DL1	HSCHR19LRC_COX1_CTG1	55204359	55218868
ENSG00000262625	KIR3DP1	HSCHR19LRC_COX1_CTG1	55220901	55224864
ENSG00000263100	NCR1	HSCHR19LRC_COX1_CTG1	55338425	55348425
ENSG00000262615	NLRP2	HSCHR19LRC_COX2_CTG1	55127218	55175230
ENSG00000262706	CTC-550B14.1	HSCHR19LRC_COX2_CTG1	55147905	55148505
ENSG00000262736	NLRP7	HSCHR19LRC_COX1_CTG1	55355794	55398597
ENSG00000267186	CTC-550B14.8	HSCHR19LRC_COX1_CTG1	55383919	55384878
ENSG00000262886	NLRP2	HSCHR19LRC_COX1_CTG1	55385415	55433427
ENSG00000262363	CTC-550B14.1	HSCHR19LRC_COX1_CTG1	55406102	55406702
ENSG00000267445	CTC-550B14.7	HSCHR19LRC_COX1_CTG1	55438478	55480371
ENSG00000273135	RPS9	HSCHR19LRC_COX2_CTG1	54704726	54711511
ENSG00000262239	GP6	HSCHR19LRC_COX1_CTG1	55445990	55470549
ENSG00000268214	KIR2DL4	HSCHR19LRC_COX2_CTG1	54950192	54961268
ENSG00000267329	CTC-550B14.6	HSCHR19LRC_COX1_CTG1	55459878	55486213
ENSG00000261870	KIR2DS5	HSCHR19LRC_COX2_CTG1	54991291	55006271
ENSG00000261975	RDH13	HSCHR19LRC_COX1_CTG1	55471393	55503576
ENSG00000263295	EPS8L1	HSCHR19LRC_COX1_CTG1	55504305	55520208
ENSG00000262138	AC012314.1	HSCHR19LRC_COX1_CTG1	54641436	54659444
ENSG00000263166	CU457734.2	HSCHR19LRC_COX1_CTG1	54663835	54676909
ENSG00000262991	CU457734.1	HSCHR19LRC_COX1_CTG1	54754031	54760926
ENSG00000263222	CU457734.3	HSCHR19LRC_COX1_CTG1	54777978	54784721
ENSG00000263054	CU467002.2	HSCHR19LRC_COX1_CTG1	54884286	54897417
ENSG00000262887	CU467002.1	HSCHR19LRC_COX1_CTG1	54897491	54898993
ENSG00000262582	CU234142.1	HSCHR19LRC_COX1_CTG1	54967787	54979072
ENSG00000272649	VSTM1	HSCHR19LRC_LRC_I_CTG1	54544079	54567207
ENSG00000273276	TARM1	HSCHR19LRC_LRC_I_CTG1	54573149	54584634
ENSG00000273239	OSCAR	HSCHR19LRC_LRC_I_CTG1	54597933	54606000
ENSG00000273052	NDUFA3	HSCHR19LRC_LRC_I_CTG1	54606036	54612564
ENSG00000273430	TFPT	HSCHR19LRC_LRC_I_CTG1	54610320	54619055
ENSG00000273376	PRPF31	HSCHR19LRC_LRC_I_CTG1	54618837	54635140
ENSG00000273070	AC012314.8	HSCHR19LRC_LRC_I_CTG1	54622891	54628722
ENSG00000273202	CNOT3	HSCHR19LRC_LRC_I_CTG1	54641444	54659419
ENSG00000273292	LENG1	HSCHR19LRC_LRC_I_CTG1	54658899	54663620
ENSG00000272898	VSTM1	HSCHR19LRC_LRC_T_CTG1	54544079	54567207
ENSG00000273347	TMC4	HSCHR19LRC_LRC_I_CTG1	54663846	54676944
ENSG00000273460	VSTM1	HSCHR19LRC_LRC_S_CTG1	54544079	54567207
ENSG00000272875	TARM1	HSCHR19LRC_LRC_T_CTG1	54573149	54584634
ENSG00000273358	TARM1	HSCHR19LRC_LRC_S_CTG1	54573149	54584634
ENSG00000272891	OSCAR	HSCHR19LRC_LRC_T_CTG1	54597933	54606000
ENSG00000273268	OSCAR	HSCHR19LRC_LRC_S_CTG1	54597933	54606000
ENSG00000273130	MBOAT7	HSCHR19LRC_LRC_I_CTG1	54677107	54693733
ENSG00000273427	NDUFA3	HSCHR19LRC_LRC_T_CTG1	54606036	54612564
ENSG00000273417	TFPT	HSCHR19LRC_LRC_T_CTG1	54610320	54619055
ENSG00000273095	NDUFA3	HSCHR19LRC_LRC_S_CTG1	54606036	54612564
ENSG00000272739	TSEN34	HSCHR19LRC_LRC_I_CTG1	54693789	54697585
ENSG00000272680	TFPT	HSCHR19LRC_LRC_S_CTG1	54610320	54619055
ENSG00000273304	CTD-3093M3.1	HSCHR19LRC_LRC_I_CTG1	54697731	54698394
ENSG00000272850	AC012314.20	HSCHR19LRC_LRC_I_CTG1	54703321	54703838
ENSG00000272738	AC012314.19	HSCHR19LRC_LRC_I_CTG1	54712960	54713286
ENSG00000273060	PRPF31	HSCHR19LRC_LRC_T_CTG1	54618837	54635140
ENSG00000262161	KIR2DS4	HSCHR19LRC_LRC_I_CTG1	55341441	55357334
ENSG00000262680	NCR1	HSCHR19LRC_LRC_I_CTG1	55415012	55425012
ENSG00000272928	AC012314.8	HSCHR19LRC_LRC_T_CTG1	54622891	54628722
ENSG00000272964	PRPF31	HSCHR19LRC_LRC_S_CTG1	54618837	54635140
ENSG00000272608	AC012314.8	HSCHR19LRC_LRC_S_CTG1	54622891	54628722
ENSG00000273159	CNOT3	HSCHR19LRC_LRC_T_CTG1	54641444	54659419
ENSG00000262690	NLRP7	HSCHR19LRC_LRC_I_CTG1	55432381	55475184
ENSG00000267572	CTC-550B14.8	HSCHR19LRC_LRC_I_CTG1	55460506	55461465
ENSG00000273315	LENG1	HSCHR19LRC_LRC_T_CTG1	54658899	54663620
ENSG00000273459	CNOT3	HSCHR19LRC_LRC_S_CTG1	54641444	54659419
ENSG00000272946	TMC4	HSCHR19LRC_LRC_T_CTG1	54663846	54676944
ENSG00000272726	LENG1	HSCHR19LRC_LRC_S_CTG1	54658899	54663620
ENSG00000273414	VSTM1	HSCHR19LRC_LRC_J_CTG1	54544079	54567207
ENSG00000262329	NLRP2	HSCHR19LRC_LRC_I_CTG1	55462002	55510014
ENSG00000272621	TMC4	HSCHR19LRC_LRC_S_CTG1	54663846	54676944
ENSG00000273470	MBOAT7	HSCHR19LRC_LRC_T_CTG1	54677107	54693733
ENSG00000262416	CTC-550B14.1	HSCHR19LRC_LRC_I_CTG1	55482689	55483289
ENSG00000267622	CTC-550B14.7	HSCHR19LRC_LRC_I_CTG1	55515065	55556958
ENSG00000272561	TSEN34	HSCHR19LRC_LRC_T_CTG1	54693789	54697585
ENSG00000272683	CTD-3093M3.1	HSCHR19LRC_LRC_T_CTG1	54697731	54698394
ENSG00000261961	GP6	HSCHR19LRC_LRC_I_CTG1	55522577	55547136
ENSG00000273446	MBOAT7	HSCHR19LRC_LRC_S_CTG1	54677107	54693733
ENSG00000267739	CTC-550B14.6	HSCHR19LRC_LRC_I_CTG1	55536465	55562800
ENSG00000262348	RDH13	HSCHR19LRC_LRC_I_CTG1	55547980	55580163
ENSG00000272705	TSEN34	HSCHR19LRC_LRC_S_CTG1	54693789	54697585
ENSG00000273282	CTD-3093M3.1	HSCHR19LRC_LRC_S_CTG1	54697731	54698394
ENSG00000273163	AC012314.20	HSCHR19LRC_LRC_S_CTG1	54703321	54703838
ENSG00000272577	AC012314.19	HSCHR19LRC_LRC_S_CTG1	54712960	54713286
ENSG00000262007	KIR3DL2	HSCHR19LRC_LRC_S_CTG1	55361247	55378033
ENSG00000262287	EPS8L1	HSCHR19LRC_LRC_I_CTG1	55580892	55596795
ENSG00000262661	NCR1	HSCHR19LRC_LRC_S_CTG1	55417098	55427098
ENSG00000273103	TARM1	HSCHR19LRC_LRC_J_CTG1	54573149	54584634
ENSG00000272943	RPS9	HSCHR19LRC_LRC_I_CTG1	54704726	54711511
ENSG00000263233	KIR2DS2	HSCHR19LRC_LRC_I_CTG1	55250100	55264425
ENSG00000262457	NLRP7	HSCHR19LRC_LRC_S_CTG1	55434467	55477270
ENSG00000267126	CTC-550B14.8	HSCHR19LRC_LRC_S_CTG1	55462592	55463551
ENSG00000262811	NLRP2	HSCHR19LRC_LRC_S_CTG1	55464088	55512100
ENSG00000262382	CTC-550B14.1	HSCHR19LRC_LRC_S_CTG1	55484775	55485375
ENSG00000267468	CTC-550B14.7	HSCHR19LRC_LRC_S_CTG1	55517151	55559044
ENSG00000262131	GP6	HSCHR19LRC_LRC_S_CTG1	55524663	55549222
ENSG00000267362	CTC-550B14.6	HSCHR19LRC_LRC_S_CTG1	55538551	55564886
ENSG00000273222	OSCAR	HSCHR19LRC_LRC_J_CTG1	54597933	54606000
ENSG00000262163	RDH13	HSCHR19LRC_LRC_S_CTG1	55550066	55582249
ENSG00000262467	EPS8L1	HSCHR19LRC_LRC_S_CTG1	55582978	55598881
ENSG00000273467	RPS9	HSCHR19LRC_LRC_S_CTG1	54704726	54711511
ENSG00000273178	NDUFA3	HSCHR19LRC_LRC_J_CTG1	54606036	54612564
ENSG00000273458	TFPT	HSCHR19LRC_LRC_J_CTG1	54610320	54619055
ENSG00000272932	PRPF31	HSCHR19LRC_LRC_J_CTG1	54618837	54635140
ENSG00000272648	AC012314.8	HSCHR19LRC_LRC_J_CTG1	54622891	54628722
ENSG00000273223	CNOT3	HSCHR19LRC_LRC_J_CTG1	54641444	54659419
ENSG00000273128	LENG1	HSCHR19LRC_LRC_J_CTG1	54658899	54663620
ENSG00000272723	TMC4	HSCHR19LRC_LRC_J_CTG1	54663846	54676944
ENSG00000273057	MBOAT7	HSCHR19LRC_LRC_J_CTG1	54677107	54693733
ENSG00000273490	TSEN34	HSCHR19LRC_LRC_J_CTG1	54693789	54697585
ENSG00000272893	CTD-3093M3.1	HSCHR19LRC_LRC_J_CTG1	54697731	54698394
ENSG00000273386	AC012314.20	HSCHR19LRC_LRC_J_CTG1	54703321	54703838
ENSG00000273016	AC012314.19	HSCHR19LRC_LRC_J_CTG1	54712960	54713286
ENSG00000262439	KIR3DL3	HSCHR19LRC_LRC_J_CTG1	55342150	55354167
ENSG00000262923	NCR1	HSCHR19LRC_LRC_J_CTG1	55442549	55452549
ENSG00000263168	NLRP7	HSCHR19LRC_LRC_J_CTG1	55459918	55502721
ENSG00000267050	CTC-550B14.8	HSCHR19LRC_LRC_J_CTG1	55488043	55489002
ENSG00000262175	NLRP2	HSCHR19LRC_LRC_J_CTG1	55489539	55537551
ENSG00000262436	CTC-550B14.1	HSCHR19LRC_LRC_J_CTG1	55510226	55510826
ENSG00000267514	CTC-550B14.7	HSCHR19LRC_LRC_J_CTG1	55542602	55584495
